CustomerID,PersonID,StoreID,TerritoryID,AccountNumber
19425,9935,NULL,10,AW00019425
19426,15822,NULL,7,AW00019426
19427,15820,NULL,7,AW00019427
19428,16040,NULL,8,AW00019428
19429,14194,NULL,8,AW00019429
19430,8543,NULL,10,AW00019430
19431,3667,NULL,7,AW00019431
19432,6960,NULL,8,AW00019432
19433,8588,NULL,10,AW00019433
19434,8285,NULL,7,AW00019434
19435,18183,NULL,10,AW00019435
19436,2592,NULL,7,AW00019436
19437,16528,NULL,10,AW00019437
19438,2546,NULL,8,AW00019438
19439,7826,NULL,8,AW00019439
19440,19787,NULL,10,AW00019440
19441,5298,NULL,7,AW00019441
19442,16667,NULL,7,AW00019442
19443,8243,NULL,8,AW00019443
19444,11963,NULL,7,AW00019444
19445,11874,NULL,10,AW00019445
19446,8598,NULL,7,AW00019446
19447,3615,NULL,7,AW00019447
19448,7221,NULL,10,AW00019448
19449,12638,NULL,8,AW00019449
19450,20499,NULL,8,AW00019450
19451,11653,NULL,8,AW00019451
19452,18693,NULL,7,AW00019452
19453,18986,NULL,8,AW00019453
19454,13300,NULL,8,AW00019454
19455,15901,NULL,10,AW00019455
19456,15921,NULL,8,AW00019456
19457,11081,NULL,10,AW00019457
19458,6814,NULL,7,AW00019458
19459,20611,NULL,10,AW00019459
19460,10945,NULL,7,AW00019460
19461,16606,NULL,10,AW00019461
19462,8155,NULL,7,AW00019462
19463,19607,NULL,7,AW00019463
19464,6798,NULL,7,AW00019464
19465,10355,NULL,7,AW00019465
19466,10610,NULL,10,AW00019466
19467,14214,NULL,10,AW00019467
19468,6412,NULL,7,AW00019468
19469,17525,NULL,7,AW00019469
19470,12065,NULL,10,AW00019470
19471,3941,NULL,10,AW00019471
19472,15261,NULL,8,AW00019472
19473,13312,NULL,7,AW00019473
19474,11491,NULL,7,AW00019474
19475,5751,NULL,7,AW00019475
19476,12473,NULL,8,AW00019476
19477,14880,NULL,10,AW00019477
19478,8646,NULL,10,AW00019478
19479,3492,NULL,10,AW00019479
19480,2437,NULL,7,AW00019480
19481,10250,NULL,7,AW00019481
19482,2774,NULL,8,AW00019482
19483,9029,NULL,10,AW00019483
19484,13362,NULL,7,AW00019484
19485,9513,NULL,7,AW00019485
19486,8112,NULL,10,AW00019486
19487,20513,NULL,7,AW00019487
19488,2447,NULL,7,AW00019488
19489,2811,NULL,7,AW00019489
19490,19699,NULL,7,AW00019490
19491,4036,NULL,7,AW00019491
19492,5083,NULL,7,AW00019492
19493,3503,NULL,10,AW00019493
19494,7840,NULL,7,AW00019494
19495,2514,NULL,7,AW00019495
19496,8147,NULL,8,AW00019496
19497,9486,NULL,10,AW00019497
19498,11327,NULL,10,AW00019498
19499,20399,NULL,10,AW00019499
19500,16857,NULL,10,AW00019500
19501,9375,NULL,8,AW00019501
19502,14297,NULL,10,AW00019502
19503,8568,NULL,7,AW00019503
19504,8249,NULL,7,AW00019504
19505,9151,NULL,10,AW00019505
19506,17800,NULL,10,AW00019506
19507,9491,NULL,7,AW00019507
19508,15810,NULL,7,AW00019508
19509,15442,NULL,8,AW00019509
19510,15014,NULL,10,AW00019510
19511,14310,NULL,10,AW00019511
19512,3850,NULL,10,AW00019512
19513,5537,NULL,10,AW00019513
19514,10517,NULL,8,AW00019514
19515,15477,NULL,7,AW00019515
19516,20644,NULL,7,AW00019516
19517,2630,NULL,7,AW00019517
19518,4082,NULL,8,AW00019518
19519,4796,NULL,7,AW00019519
19520,10542,NULL,10,AW00019520
19521,7069,NULL,7,AW00019521
19522,6757,NULL,10,AW00019522
19523,17538,NULL,10,AW00019523
19524,16235,NULL,7,AW00019524
19525,13046,NULL,6,AW00019525
19526,8426,NULL,6,AW00019526
19527,16850,NULL,6,AW00019527
19528,10884,NULL,1,AW00019528
19529,9807,NULL,1,AW00019529
19530,2432,NULL,4,AW00019530
19531,18250,NULL,4,AW00019531
19532,11797,NULL,4,AW00019532
19533,7405,NULL,4,AW00019533
19534,14356,NULL,4,AW00019534
19535,16527,NULL,4,AW00019535
19536,8972,NULL,6,AW00019536
19537,7926,NULL,1,AW00019537
19538,17442,NULL,1,AW00019538
19539,16408,NULL,4,AW00019539
19540,8476,NULL,1,AW00019540
19541,2775,NULL,6,AW00019541
19542,17448,NULL,1,AW00019542
19543,14325,NULL,1,AW00019543
19544,2949,NULL,4,AW00019544
19545,14084,NULL,4,AW00019545
19546,16185,NULL,6,AW00019546
19547,19048,NULL,4,AW00019547
19548,20579,NULL,4,AW00019548
19549,5830,NULL,1,AW00019549
19550,4277,NULL,4,AW00019550
19551,6016,NULL,1,AW00019551
19552,17722,NULL,1,AW00019552
19553,17390,NULL,6,AW00019553
19554,7978,NULL,6,AW00019554
19555,12472,NULL,9,AW00019555
19556,3586,NULL,9,AW00019556
19557,8552,NULL,9,AW00019557
19558,16694,NULL,9,AW00019558
19559,3655,NULL,9,AW00019559
19560,14937,NULL,9,AW00019560
19561,18951,NULL,9,AW00019561
19562,17472,NULL,9,AW00019562
19563,13715,NULL,9,AW00019563
19564,14451,NULL,9,AW00019564
19565,19668,NULL,9,AW00019565
19566,11213,NULL,9,AW00019566
19567,11579,NULL,9,AW00019567
19568,17811,NULL,9,AW00019568
19569,16043,NULL,9,AW00019569
19570,14330,NULL,9,AW00019570
19571,10744,NULL,9,AW00019571
19572,8880,NULL,9,AW00019572
19573,9826,NULL,9,AW00019573
19574,9032,NULL,9,AW00019574
19575,3853,NULL,9,AW00019575
19576,10107,NULL,9,AW00019576
19577,15782,NULL,9,AW00019577
19578,2718,NULL,9,AW00019578
19579,12194,NULL,9,AW00019579
19580,6704,NULL,9,AW00019580
19581,18224,NULL,9,AW00019581
19582,17271,NULL,9,AW00019582
19583,5391,NULL,9,AW00019583
19584,8102,NULL,9,AW00019584
19585,10708,NULL,9,AW00019585
19586,5029,NULL,9,AW00019586
19587,11543,NULL,9,AW00019587
19588,19471,NULL,9,AW00019588
19589,5395,NULL,9,AW00019589
19590,16753,NULL,9,AW00019590
19591,20272,NULL,9,AW00019591
19592,19983,NULL,9,AW00019592
19593,7548,NULL,9,AW00019593
19594,5003,NULL,9,AW00019594
19595,16979,NULL,9,AW00019595
19596,15867,NULL,9,AW00019596
19597,10306,NULL,9,AW00019597
19598,20622,NULL,9,AW00019598
19599,5072,NULL,9,AW00019599
19600,11298,NULL,9,AW00019600
19601,2829,NULL,9,AW00019601
19602,4031,NULL,9,AW00019602
19603,10421,NULL,9,AW00019603
19604,13951,NULL,9,AW00019604
19605,9393,NULL,9,AW00019605
19606,15554,NULL,9,AW00019606
19607,15813,NULL,9,AW00019607
19608,2872,NULL,9,AW00019608
19609,10513,NULL,9,AW00019609
19610,8856,NULL,9,AW00019610
19611,7202,NULL,9,AW00019611
19612,6927,NULL,9,AW00019612
19613,11220,NULL,9,AW00019613
19614,3754,NULL,9,AW00019614
19615,7849,NULL,9,AW00019615
19616,7369,NULL,9,AW00019616
19617,20517,NULL,9,AW00019617
19618,11805,NULL,9,AW00019618
19619,15335,NULL,9,AW00019619
19620,2750,NULL,9,AW00019620
19621,8077,NULL,9,AW00019621
19622,13293,NULL,9,AW00019622
19623,8724,NULL,9,AW00019623
19624,18111,NULL,9,AW00019624
19625,8204,NULL,9,AW00019625
19626,20316,NULL,9,AW00019626
19627,10564,NULL,9,AW00019627
19628,19600,NULL,9,AW00019628
19629,13919,NULL,9,AW00019629
19630,4711,NULL,9,AW00019630
19631,16561,NULL,9,AW00019631
19632,14458,NULL,9,AW00019632
19633,20041,NULL,4,AW00019633
19634,2600,NULL,4,AW00019634
19635,12220,NULL,1,AW00019635
19636,12117,NULL,1,AW00019636
19637,13740,NULL,1,AW00019637
19638,8200,NULL,1,AW00019638
19639,19245,NULL,4,AW00019639
19640,4557,NULL,6,AW00019640
19641,4593,NULL,1,AW00019641
19642,9316,NULL,6,AW00019642
19643,7890,NULL,1,AW00019643
19644,16524,NULL,4,AW00019644
19645,15352,NULL,6,AW00019645
19646,4729,NULL,6,AW00019646
19647,3176,NULL,6,AW00019647
19648,11664,NULL,6,AW00019648
19649,11923,NULL,1,AW00019649
19650,14193,NULL,9,AW00019650
19651,2952,NULL,9,AW00019651
19652,19443,NULL,9,AW00019652
19653,16220,NULL,9,AW00019653
19654,13802,NULL,1,AW00019654
19655,20248,NULL,4,AW00019655
19656,2855,NULL,4,AW00019656
19657,13015,NULL,1,AW00019657
19658,6976,NULL,4,AW00019658
19659,3780,NULL,4,AW00019659
19660,4968,NULL,4,AW00019660
19661,14788,NULL,6,AW00019661
19662,19046,NULL,6,AW00019662
19663,16841,NULL,1,AW00019663
19664,6511,NULL,1,AW00019664
19665,13752,NULL,4,AW00019665
19666,3211,NULL,9,AW00019666
19667,15766,NULL,9,AW00019667
19668,2960,NULL,1,AW00019668
19669,10688,NULL,1,AW00019669
19670,19284,NULL,4,AW00019670
19671,18721,NULL,4,AW00019671
19672,4963,NULL,9,AW00019672
19673,14527,NULL,9,AW00019673
19674,16278,NULL,9,AW00019674
19675,20562,NULL,9,AW00019675
19676,18658,NULL,9,AW00019676
19677,7004,NULL,9,AW00019677
19678,15778,NULL,1,AW00019678
19679,2983,NULL,4,AW00019679
19680,10528,NULL,1,AW00019680
19681,10487,NULL,6,AW00019681
19682,5319,NULL,1,AW00019682
19683,4677,NULL,1,AW00019683
19684,10738,NULL,1,AW00019684
19685,18874,NULL,4,AW00019685
19686,4884,NULL,4,AW00019686
19687,5591,NULL,4,AW00019687
19688,16246,NULL,4,AW00019688
19689,12687,NULL,1,AW00019689
19690,17212,NULL,4,AW00019690
19691,8496,NULL,1,AW00019691
19692,15693,NULL,4,AW00019692
19693,12729,NULL,6,AW00019693
19694,10050,NULL,1,AW00019694
19695,16296,NULL,1,AW00019695
19696,5242,NULL,4,AW00019696
19697,2519,NULL,4,AW00019697
19698,3104,NULL,4,AW00019698
19699,3094,NULL,1,AW00019699
19700,17492,NULL,4,AW00019700
19701,7690,NULL,1,AW00019701
19702,13663,NULL,4,AW00019702
19703,10367,NULL,4,AW00019703
19704,15741,NULL,6,AW00019704
19705,3671,NULL,6,AW00019705
19706,6732,NULL,1,AW00019706
19707,14659,NULL,4,AW00019707
19708,20534,NULL,4,AW00019708
19709,18187,NULL,6,AW00019709
19710,7716,NULL,6,AW00019710
19711,14675,NULL,1,AW00019711
19712,16110,NULL,1,AW00019712
19713,20647,NULL,1,AW00019713
19714,7642,NULL,4,AW00019714
19715,15555,NULL,4,AW00019715
19716,17768,NULL,4,AW00019716
19717,3726,NULL,1,AW00019717
19718,3598,NULL,1,AW00019718
19719,16832,NULL,4,AW00019719
19720,9644,NULL,1,AW00019720
19721,17438,NULL,1,AW00019721
19722,15188,NULL,4,AW00019722
19723,19372,NULL,4,AW00019723
19724,15317,NULL,1,AW00019724
19725,8328,NULL,4,AW00019725
19726,13662,NULL,6,AW00019726
19727,18760,NULL,1,AW00019727
19728,3825,NULL,1,AW00019728
19729,19971,NULL,6,AW00019729
19730,17027,NULL,4,AW00019730
19731,17558,NULL,4,AW00019731
19732,16634,NULL,4,AW00019732
19733,7868,NULL,1,AW00019733
19734,11273,NULL,4,AW00019734
19735,9104,NULL,4,AW00019735
19736,19730,NULL,4,AW00019736
19737,8324,NULL,1,AW00019737
19738,15985,NULL,1,AW00019738
19739,13920,NULL,4,AW00019739
19740,5881,NULL,1,AW00019740
19741,3233,NULL,1,AW00019741
19742,7121,NULL,1,AW00019742
19743,19584,NULL,1,AW00019743
19744,11879,NULL,4,AW00019744
19745,12728,NULL,4,AW00019745
19746,3099,NULL,6,AW00019746
19747,13108,NULL,4,AW00019747
19748,19335,NULL,9,AW00019748
19749,11272,NULL,4,AW00019749
19750,13563,NULL,6,AW00019750
19751,10898,NULL,6,AW00019751
19752,9635,NULL,9,AW00019752
19753,2430,NULL,9,AW00019753
19754,16702,NULL,1,AW00019754
19755,19061,NULL,1,AW00019755
19756,5259,NULL,4,AW00019756
19757,10960,NULL,6,AW00019757
19758,17191,NULL,4,AW00019758
19759,2870,NULL,4,AW00019759
19760,2906,NULL,4,AW00019760
19761,17315,NULL,9,AW00019761
19762,12122,NULL,9,AW00019762
19763,13248,NULL,9,AW00019763
19764,9124,NULL,9,AW00019764
19765,11190,NULL,9,AW00019765
19766,13138,NULL,9,AW00019766
19767,11822,NULL,4,AW00019767
19768,18142,NULL,4,AW00019768
19769,8180,NULL,4,AW00019769
19770,4978,NULL,9,AW00019770
19771,8629,NULL,9,AW00019771
19772,14726,NULL,9,AW00019772
19773,15594,NULL,9,AW00019773
19774,11713,NULL,1,AW00019774
19775,11982,NULL,4,AW00019775
19776,20348,NULL,4,AW00019776
19777,17686,NULL,4,AW00019777
19778,11210,NULL,4,AW00019778
19779,13008,NULL,1,AW00019779
19780,11724,NULL,4,AW00019780
19781,12766,NULL,6,AW00019781
19782,20247,NULL,9,AW00019782
19783,17176,NULL,9,AW00019783
19784,11337,NULL,9,AW00019784
19785,19330,NULL,9,AW00019785
19786,13750,NULL,9,AW00019786
19787,16627,NULL,9,AW00019787
19788,2517,NULL,9,AW00019788
19789,16407,NULL,9,AW00019789
19790,20708,NULL,9,AW00019790
19791,11949,NULL,9,AW00019791
19792,8747,NULL,9,AW00019792
19793,16196,NULL,9,AW00019793
19794,14782,NULL,9,AW00019794
19795,19157,NULL,9,AW00019795
19796,11324,NULL,9,AW00019796
19797,17740,NULL,9,AW00019797
19798,4800,NULL,9,AW00019798
19799,18233,NULL,4,AW00019799
19800,11643,NULL,4,AW00019800
19801,18370,NULL,6,AW00019801
19802,8348,NULL,6,AW00019802
19803,8028,NULL,1,AW00019803
19804,6308,NULL,1,AW00019804
19805,8098,NULL,4,AW00019805
19806,15486,NULL,4,AW00019806
19807,2536,NULL,9,AW00019807
19808,7985,NULL,4,AW00019808
19809,5321,NULL,4,AW00019809
19810,13377,NULL,4,AW00019810
19811,16851,NULL,1,AW00019811
19812,2841,NULL,4,AW00019812
19813,10056,NULL,1,AW00019813
19814,13605,NULL,4,AW00019814
19815,18192,NULL,1,AW00019815
19816,4778,NULL,1,AW00019816
19817,20731,NULL,6,AW00019817
19818,11720,NULL,4,AW00019818
19819,18870,NULL,4,AW00019819
19820,2805,NULL,4,AW00019820
19821,10449,NULL,4,AW00019821
19822,16691,NULL,6,AW00019822
19823,3975,NULL,6,AW00019823
19824,5143,NULL,1,AW00019824
19825,9681,NULL,4,AW00019825
19826,6696,NULL,6,AW00019826
19827,18025,NULL,6,AW00019827
19828,12322,NULL,6,AW00019828
19829,4276,NULL,6,AW00019829
19830,3344,NULL,6,AW00019830
19831,4890,NULL,4,AW00019831
19832,14434,NULL,4,AW00019832
19833,7984,NULL,1,AW00019833
19834,17054,NULL,1,AW00019834
19835,10941,NULL,1,AW00019835
19836,5834,NULL,6,AW00019836
19837,19186,NULL,4,AW00019837
19838,14562,NULL,1,AW00019838
19839,4493,NULL,6,AW00019839
19840,3494,NULL,4,AW00019840
19841,7613,NULL,4,AW00019841
19842,9656,NULL,1,AW00019842
19843,5625,NULL,4,AW00019843
19844,19497,NULL,6,AW00019844
19845,3879,NULL,1,AW00019845
19846,13968,NULL,1,AW00019846
19847,9368,NULL,6,AW00019847
19848,3911,NULL,1,AW00019848
19849,18294,NULL,4,AW00019849
19850,4026,NULL,4,AW00019850
19851,13099,NULL,4,AW00019851
19852,16441,NULL,1,AW00019852
19853,15608,NULL,4,AW00019853
19854,10849,NULL,4,AW00019854
19855,18222,NULL,6,AW00019855
19856,7423,NULL,4,AW00019856
19857,19079,NULL,4,AW00019857
19858,9412,NULL,1,AW00019858
19859,2425,NULL,4,AW00019859
19860,10405,NULL,1,AW00019860
19861,6781,NULL,1,AW00019861
19862,12246,NULL,6,AW00019862
19863,7782,NULL,1,AW00019863
19864,14113,NULL,1,AW00019864
19865,3204,NULL,1,AW00019865
19866,16729,NULL,4,AW00019866
19867,15258,NULL,4,AW00019867
19868,5741,NULL,4,AW00019868
19869,19527,NULL,4,AW00019869
19870,17626,NULL,6,AW00019870
19871,15209,NULL,1,AW00019871
19872,7831,NULL,6,AW00019872
19873,18497,NULL,6,AW00019873
19874,9041,NULL,6,AW00019874
19875,14003,NULL,1,AW00019875
19876,15667,NULL,4,AW00019876
19877,6540,NULL,4,AW00019877
19878,11185,NULL,4,AW00019878
19879,4746,NULL,4,AW00019879
19880,19534,NULL,4,AW00019880
19881,12912,NULL,4,AW00019881
19882,4588,NULL,4,AW00019882
19883,16798,NULL,4,AW00019883
19884,6370,NULL,6,AW00019884
19885,16054,NULL,1,AW00019885
19886,13841,NULL,1,AW00019886
19887,11789,NULL,1,AW00019887
19888,13256,NULL,4,AW00019888
19889,8039,NULL,4,AW00019889
19890,14396,NULL,4,AW00019890
19891,20448,NULL,1,AW00019891
19892,4591,NULL,4,AW00019892
19893,16236,NULL,1,AW00019893
19894,5378,NULL,1,AW00019894
19895,15582,NULL,4,AW00019895
19896,11133,NULL,1,AW00019896
19897,9909,NULL,4,AW00019897
19898,13871,NULL,8,AW00019898
19899,14748,NULL,7,AW00019899
19900,8460,NULL,8,AW00019900
19901,20128,NULL,8,AW00019901
19902,17059,NULL,7,AW00019902
19903,4664,NULL,7,AW00019903
19904,19823,NULL,8,AW00019904
19905,18953,NULL,10,AW00019905
19906,6947,NULL,10,AW00019906
19907,10847,NULL,7,AW00019907
19908,15544,NULL,7,AW00019908
19909,8269,NULL,8,AW00019909
19910,19037,NULL,8,AW00019910
19911,17485,NULL,10,AW00019911
19912,19980,NULL,10,AW00019912
19913,10038,NULL,7,AW00019913
19914,13360,NULL,7,AW00019914
19915,5869,NULL,8,AW00019915
19916,20604,NULL,10,AW00019916
19917,11513,NULL,10,AW00019917
19918,14043,NULL,10,AW00019918
19919,9890,NULL,10,AW00019919
19920,10620,NULL,7,AW00019920
19921,4871,NULL,8,AW00019921
19922,15481,NULL,7,AW00019922
19923,11009,NULL,7,AW00019923
19924,19446,NULL,8,AW00019924
19925,13079,NULL,8,AW00019925
19926,7640,NULL,10,AW00019926
19927,11221,NULL,10,AW00019927
19928,7088,NULL,10,AW00019928
19929,5337,NULL,7,AW00019929
19930,17170,NULL,8,AW00019930
19931,5638,NULL,8,AW00019931
19932,13659,NULL,7,AW00019932
19933,16582,NULL,10,AW00019933
19934,6864,NULL,8,AW00019934
19935,14623,NULL,8,AW00019935
19936,20458,NULL,8,AW00019936
19937,15622,NULL,8,AW00019937
19938,18931,NULL,10,AW00019938
19939,4298,NULL,10,AW00019939
19940,4962,NULL,10,AW00019940
19941,3536,NULL,10,AW00019941
19942,6953,NULL,10,AW00019942
19943,13615,NULL,7,AW00019943
19944,14504,NULL,8,AW00019944
19945,20173,NULL,7,AW00019945
19946,11911,NULL,10,AW00019946
19947,5617,NULL,9,AW00019947
19948,12396,NULL,9,AW00019948
19949,4474,NULL,9,AW00019949
19950,5579,NULL,9,AW00019950
19951,11155,NULL,9,AW00019951
19952,7094,NULL,9,AW00019952
19953,9565,NULL,9,AW00019953
19954,12701,NULL,9,AW00019954
19955,5420,NULL,9,AW00019955
19956,17786,NULL,9,AW00019956
19957,10920,NULL,9,AW00019957
19958,18700,NULL,9,AW00019958
19959,10430,NULL,9,AW00019959
19960,1784,NULL,9,AW00019960
19961,20565,NULL,9,AW00019961
19962,8240,NULL,9,AW00019962
19963,8303,NULL,9,AW00019963
19964,16418,NULL,9,AW00019964
19965,10290,NULL,9,AW00019965
19966,18123,NULL,9,AW00019966
19967,4299,NULL,9,AW00019967
19968,16349,NULL,9,AW00019968
19969,5425,NULL,9,AW00019969
19970,14012,NULL,9,AW00019970
19971,18056,NULL,9,AW00019971
19972,19842,NULL,9,AW00019972
19973,13454,NULL,9,AW00019973
19974,20213,NULL,9,AW00019974
19975,17531,NULL,9,AW00019975
19976,11863,NULL,9,AW00019976
19977,6314,NULL,9,AW00019977
19978,11411,NULL,9,AW00019978
19979,6263,NULL,9,AW00019979
19980,9937,NULL,1,AW00019980
19981,7570,NULL,4,AW00019981
19982,14806,NULL,4,AW00019982
19983,18746,NULL,4,AW00019983
19984,8990,NULL,4,AW00019984
19985,11870,NULL,1,AW00019985
19986,2444,NULL,4,AW00019986
19987,12141,NULL,6,AW00019987
19988,5147,NULL,6,AW00019988
19989,17957,NULL,6,AW00019989
19990,20431,NULL,4,AW00019990
19991,18694,NULL,4,AW00019991
19992,10687,NULL,4,AW00019992
19993,5966,NULL,1,AW00019993
19994,10510,NULL,4,AW00019994
19995,6882,NULL,4,AW00019995
19996,9253,NULL,1,AW00019996
19997,6095,NULL,6,AW00019997
19998,2389,NULL,4,AW00019998
19999,7917,NULL,4,AW00019999
20000,5914,NULL,6,AW00020000
20001,10103,NULL,1,AW00020001
20002,11921,NULL,4,AW00020002
20003,4506,NULL,4,AW00020003
20004,3253,NULL,4,AW00020004
20005,5821,NULL,4,AW00020005
20006,19586,NULL,1,AW00020006
20007,12597,NULL,6,AW00020007
20008,5200,NULL,4,AW00020008
20009,17336,NULL,4,AW00020009
20010,16443,NULL,4,AW00020010
20011,14264,NULL,1,AW00020011
20012,12111,NULL,4,AW00020012
20013,7242,NULL,1,AW00020013
20014,14380,NULL,4,AW00020014
20015,10518,NULL,4,AW00020015
20016,2946,NULL,1,AW00020016
20017,3652,NULL,4,AW00020017
20018,3716,NULL,1,AW00020018
20019,7214,NULL,1,AW00020019
20020,7758,NULL,4,AW00020020
20021,18130,NULL,6,AW00020021
20022,3964,NULL,4,AW00020022
20023,13646,NULL,6,AW00020023
20024,3844,NULL,4,AW00020024
20025,15015,NULL,1,AW00020025
20026,19810,NULL,1,AW00020026
20027,8794,NULL,4,AW00020027
20028,7666,NULL,4,AW00020028
20029,9312,NULL,4,AW00020029
20030,18302,NULL,4,AW00020030
20031,14026,NULL,4,AW00020031
20032,4640,NULL,1,AW00020032
20033,16045,NULL,4,AW00020033
20034,3818,NULL,6,AW00020034
20035,3835,NULL,6,AW00020035
20036,4586,NULL,4,AW00020036
20037,20110,NULL,4,AW00020037
20038,3578,NULL,4,AW00020038
20039,9280,NULL,1,AW00020039
20040,19395,NULL,4,AW00020040
20041,12387,NULL,7,AW00020041
20042,9374,NULL,10,AW00020042
20043,18026,NULL,8,AW00020043
20044,15314,NULL,7,AW00020044
20045,5052,NULL,7,AW00020045
20046,20404,NULL,7,AW00020046
20047,5570,NULL,7,AW00020047
20048,7600,NULL,10,AW00020048
20049,12335,NULL,10,AW00020049
20050,3156,NULL,7,AW00020050
20051,13821,NULL,8,AW00020051
20052,6719,NULL,10,AW00020052
20053,5511,NULL,10,AW00020053
20054,7368,NULL,10,AW00020054
20055,11245,NULL,10,AW00020055
20056,17035,NULL,8,AW00020056
20057,6413,NULL,7,AW00020057
20058,13228,NULL,10,AW00020058
20059,12495,NULL,7,AW00020059
20060,11965,NULL,10,AW00020060
20061,8541,NULL,7,AW00020061
20062,16868,NULL,8,AW00020062
20063,14351,NULL,7,AW00020063
20064,18897,NULL,8,AW00020064
20065,9275,NULL,8,AW00020065
20066,4622,NULL,1,AW00020066
20067,11503,NULL,4,AW00020067
20068,8214,NULL,4,AW00020068
20069,12076,NULL,4,AW00020069
20070,15337,NULL,6,AW00020070
20071,16197,NULL,1,AW00020071
20072,11146,NULL,1,AW00020072
20073,8432,NULL,1,AW00020073
20074,3976,NULL,4,AW00020074
20075,17561,NULL,6,AW00020075
20076,6098,NULL,4,AW00020076
20077,12906,NULL,4,AW00020077
20078,17302,NULL,1,AW00020078
20079,10715,NULL,1,AW00020079
20080,3221,NULL,1,AW00020080
20081,16885,NULL,1,AW00020081
20082,6778,NULL,6,AW00020082
20083,17231,NULL,4,AW00020083
20084,15806,NULL,6,AW00020084
20085,12093,NULL,6,AW00020085
20086,13536,NULL,6,AW00020086
20087,14522,NULL,6,AW00020087
20088,17292,NULL,1,AW00020088
20089,5438,NULL,1,AW00020089
20090,4215,NULL,4,AW00020090
20091,9261,NULL,4,AW00020091
20092,6535,NULL,4,AW00020092
20093,11699,NULL,4,AW00020093
20094,20669,NULL,4,AW00020094
20095,7450,NULL,4,AW00020095
20096,6437,NULL,6,AW00020096
20097,7213,NULL,4,AW00020097
20098,12023,NULL,4,AW00020098
20099,4302,NULL,4,AW00020099
20100,14062,NULL,4,AW00020100
20101,13724,NULL,1,AW00020101
20102,7699,NULL,1,AW00020102
20103,18362,NULL,6,AW00020103
20104,13042,NULL,6,AW00020104
20105,12007,NULL,4,AW00020105
20106,10877,NULL,6,AW00020106
20107,9005,NULL,1,AW00020107
20108,5704,NULL,1,AW00020108
20109,9443,NULL,4,AW00020109
20110,6245,NULL,4,AW00020110
20111,17560,NULL,4,AW00020111
20112,8380,NULL,4,AW00020112
20113,8800,NULL,1,AW00020113
20114,18948,NULL,1,AW00020114
20115,11671,NULL,4,AW00020115
20116,13058,NULL,4,AW00020116
20117,6899,NULL,1,AW00020117
20118,7736,NULL,4,AW00020118
20119,16989,NULL,1,AW00020119
20120,13115,NULL,1,AW00020120
20121,6968,NULL,1,AW00020121
20122,15190,NULL,4,AW00020122
20123,16272,NULL,4,AW00020123
20124,2728,NULL,4,AW00020124
20125,11283,NULL,1,AW00020125
20126,4356,NULL,4,AW00020126
20127,14222,NULL,1,AW00020127
20128,4697,NULL,1,AW00020128
20129,19882,NULL,1,AW00020129
20130,16352,NULL,6,AW00020130
20131,10010,NULL,7,AW00020131
20132,11483,NULL,8,AW00020132
20133,18287,NULL,10,AW00020133
20134,7780,NULL,10,AW00020134
20135,19634,NULL,8,AW00020135
20136,3691,NULL,10,AW00020136
20137,2935,NULL,8,AW00020137
20138,15140,NULL,8,AW00020138
20139,17160,NULL,4,AW00020139
20140,11053,NULL,8,AW00020140
20141,7153,NULL,7,AW00020141
20142,3454,NULL,7,AW00020142
20143,15669,NULL,8,AW00020143
20144,13235,NULL,8,AW00020144
20145,3873,NULL,7,AW00020145
20146,10885,NULL,7,AW00020146
20147,10457,NULL,10,AW00020147
20148,17248,NULL,7,AW00020148
20149,15254,NULL,10,AW00020149
20150,19050,NULL,10,AW00020150
20151,2462,NULL,9,AW00020151
20152,12837,NULL,9,AW00020152
20153,15768,NULL,9,AW00020153
20154,9503,NULL,9,AW00020154
20155,10288,NULL,9,AW00020155
20156,10272,NULL,9,AW00020156
20157,9165,NULL,9,AW00020157
20158,13698,NULL,9,AW00020158
20159,6478,NULL,9,AW00020159
20160,20212,NULL,9,AW00020160
20161,14931,NULL,7,AW00020161
20162,16529,NULL,8,AW00020162
20163,17348,NULL,8,AW00020163
20164,1702,NULL,10,AW00020164
20165,19708,NULL,10,AW00020165
20166,13773,NULL,8,AW00020166
20167,11071,NULL,10,AW00020167
20168,5697,NULL,8,AW00020168
20169,14503,NULL,8,AW00020169
20170,7688,NULL,10,AW00020170
20171,10520,NULL,8,AW00020171
20172,12077,NULL,10,AW00020172
20173,17905,NULL,10,AW00020173
20174,19441,NULL,8,AW00020174
20175,11958,NULL,7,AW00020175
20176,13220,NULL,8,AW00020176
20177,16353,NULL,7,AW00020177
20178,8872,NULL,7,AW00020178
20179,16233,NULL,10,AW00020179
20180,3021,NULL,4,AW00020180
20181,7915,NULL,4,AW00020181
20182,7499,NULL,6,AW00020182
20183,10930,NULL,1,AW00020183
20184,3479,NULL,1,AW00020184
20185,14682,NULL,4,AW00020185
20186,5622,NULL,6,AW00020186
20187,17016,NULL,4,AW00020187
20188,7872,NULL,6,AW00020188
20189,11333,NULL,6,AW00020189
20190,9156,NULL,1,AW00020190
20191,20353,NULL,4,AW00020191
20192,9737,NULL,4,AW00020192
20193,20147,NULL,4,AW00020193
20194,16172,NULL,4,AW00020194
20195,4151,NULL,1,AW00020195
20196,6294,NULL,1,AW00020196
20197,11747,NULL,1,AW00020197
20198,9299,NULL,4,AW00020198
20199,3153,NULL,4,AW00020199
20200,6112,NULL,1,AW00020200
