SalesOrderID,OrderDate,EmployeeID,TotalDue,CommissionStatus,RateChangeCount,ChurnRiskLabel
50712,00:00.0,275,50142.2897,With Commission,1,At Risk
50713,00:00.0,281,831.6193,With Commission,1,At Risk
50714,00:00.0,277,528.988,With Commission,1,At Risk
50715,00:00.0,284,3182.7748,With Commission,1,At Risk
50716,00:00.0,289,35624.1763,With Commission,1,At Risk
50717,00:00.0,281,3060.8278,With Commission,1,At Risk
50718,00:00.0,284,1594.1353,With Commission,1,At Risk
50719,00:00.0,276,481.0087,With Commission,1,At Risk
50720,00:00.0,275,30550.4546,With Commission,1,At Risk
50721,00:00.0,281,15732.1207,With Commission,1,At Risk
50722,00:00.0,287,56147.0558,No Commission,1,At Risk
50723,00:00.0,279,1727.9668,With Commission,1,At Risk
50724,00:00.0,276,24919.6096,With Commission,1,At Risk
50725,00:00.0,281,4952.1456,With Commission,1,At Risk
50726,00:00.0,279,108152.5237,With Commission,1,At Risk
50727,00:00.0,277,51522.5105,With Commission,1,At Risk
50728,00:00.0,282,50284.3158,With Commission,1,At Risk
50729,00:00.0,274,1650.7273,No Commission,1,At Risk
50730,00:00.0,282,228.4813,With Commission,1,At Risk
50731,00:00.0,275,76.1604,With Commission,1,At Risk
50732,00:00.0,277,366.4694,With Commission,1,At Risk
50733,00:00.0,277,3326.4988,With Commission,1,At Risk
50734,00:00.0,275,2521.968,With Commission,1,At Risk
50735,00:00.0,289,2263.1976,With Commission,1,At Risk
50736,00:00.0,275,6575.9192,With Commission,1,At Risk
50737,00:00.0,276,2758.6326,With Commission,1,At Risk
50738,00:00.0,275,49173.3806,With Commission,1,At Risk
50739,00:00.0,275,2765.4115,With Commission,1,At Risk
50740,00:00.0,279,10086.4777,With Commission,1,At Risk
50741,00:00.0,277,574.2275,With Commission,1,At Risk
50742,00:00.0,275,648.3247,With Commission,1,At Risk
50743,00:00.0,281,35139.6689,With Commission,1,At Risk
50744,00:00.0,276,2260.983,With Commission,1,At Risk
50745,00:00.0,276,38253.8365,With Commission,1,At Risk
50746,00:00.0,281,8613.5331,With Commission,1,At Risk
50747,00:00.0,275,40764.3319,With Commission,1,At Risk
50748,00:00.0,275,44180.0411,With Commission,1,At Risk
50749,00:00.0,275,28849.6542,With Commission,1,At Risk
50750,00:00.0,283,3151.6785,With Commission,1,At Risk
50751,00:00.0,275,1678.9703,With Commission,1,At Risk
50752,00:00.0,279,1459.2824,With Commission,1,At Risk
50753,00:00.0,281,58747.4862,With Commission,1,At Risk
50754,00:00.0,276,9297.938,With Commission,1,At Risk
50755,00:00.0,277,757.5076,With Commission,1,At Risk
50756,00:00.0,279,42379.6245,With Commission,1,At Risk
50757,00:00.0,279,1485.918,With Commission,1,At Risk
50758,00:00.0,284,5081.4712,With Commission,1,At Risk
50759,00:00.0,279,1409.7575,With Commission,1,At Risk
51081,00:00.0,279,41328.4347,With Commission,1,At Risk
51082,00:00.0,276,924.7217,With Commission,1,At Risk
51083,00:00.0,282,9647.8579,With Commission,1,At Risk
51084,00:00.0,282,25886.9454,With Commission,1,At Risk
51085,00:00.0,275,6537.5727,With Commission,1,At Risk
51086,00:00.0,279,364.8172,With Commission,1,At Risk
51087,00:00.0,286,2721.2728,With Commission,1,At Risk
51088,00:00.0,277,41578.3782,With Commission,1,At Risk
51089,00:00.0,283,83546.8676,With Commission,1,At Risk
51090,00:00.0,276,87003.1753,With Commission,1,At Risk
51091,00:00.0,275,5447.8207,With Commission,1,At Risk
51092,00:00.0,289,55690.8386,With Commission,1,At Risk
51093,00:00.0,283,169.2827,With Commission,1,At Risk
51094,00:00.0,286,6380.8276,With Commission,1,At Risk
51095,00:00.0,281,907.0891,With Commission,1,At Risk
51096,00:00.0,289,91656.9541,With Commission,1,At Risk
51097,00:00.0,283,3100.9904,With Commission,1,At Risk
51098,00:00.0,288,1514.006,With Commission,1,At Risk
51099,00:00.0,281,5276.6421,With Commission,1,At Risk
51100,00:00.0,289,39602.9181,With Commission,1,At Risk
51101,00:00.0,277,39373.9752,With Commission,1,At Risk
51102,00:00.0,281,34251.9476,With Commission,1,At Risk
51103,00:00.0,290,3315.804,With Commission,1,At Risk
51104,00:00.0,290,32604.066,With Commission,1,At Risk
51105,00:00.0,275,80550.9689,With Commission,1,At Risk
51106,00:00.0,276,57441.8455,With Commission,1,At Risk
51107,00:00.0,279,211.3611,With Commission,1,At Risk
51108,00:00.0,279,27552.4785,With Commission,1,At Risk
51109,00:00.0,288,76533.1626,With Commission,1,At Risk
51110,00:00.0,277,7733.0917,With Commission,1,At Risk
51111,00:00.0,277,39489.9706,With Commission,1,At Risk
51112,00:00.0,277,31057.36,With Commission,1,At Risk
51113,00:00.0,278,12290.291,With Commission,1,At Risk
51114,00:00.0,278,757.003,With Commission,1,At Risk
51115,00:00.0,279,3134.7704,With Commission,1,At Risk
51116,00:00.0,278,5955.0296,With Commission,1,At Risk
51117,00:00.0,281,13088.7189,With Commission,1,At Risk
51118,00:00.0,279,30.1848,With Commission,1,At Risk
51119,00:00.0,277,2040.1407,With Commission,1,At Risk
51120,00:00.0,282,64168.1167,With Commission,1,At Risk
51121,00:00.0,281,89678.1892,With Commission,1,At Risk
51122,00:00.0,275,68547.4812,With Commission,1,At Risk
51123,00:00.0,283,105281.9588,With Commission,1,At Risk
51124,00:00.0,289,87230.1406,With Commission,1,At Risk
51125,00:00.0,288,1375.1643,With Commission,1,At Risk
51126,00:00.0,276,124397.7924,With Commission,1,At Risk
51127,00:00.0,280,80254.3456,With Commission,1,At Risk
51128,00:00.0,283,1498.3421,With Commission,1,At Risk
51129,00:00.0,275,5799.5477,With Commission,1,At Risk
51130,00:00.0,289,46114.4541,With Commission,1,At Risk
51131,00:00.0,281,187487.825,With Commission,1,At Risk
51132,00:00.0,289,110798.8179,With Commission,1,At Risk
51133,00:00.0,281,1149.1888,With Commission,1,At Risk
51134,00:00.0,286,5788.54,With Commission,1,At Risk
51135,00:00.0,282,5705.9547,With Commission,1,At Risk
51136,00:00.0,284,729.6344,With Commission,1,At Risk
51137,00:00.0,279,52291.5165,With Commission,1,At Risk
51138,00:00.0,284,37894.4713,With Commission,1,At Risk
51139,00:00.0,281,9146.6442,With Commission,1,At Risk
51140,00:00.0,277,65292.2437,With Commission,1,At Risk
51141,00:00.0,277,4519.1997,With Commission,1,At Risk
51142,00:00.0,275,2516.9863,With Commission,1,At Risk
51143,00:00.0,282,66876.6357,With Commission,1,At Risk
51144,00:00.0,275,7877.7925,With Commission,1,At Risk
51145,00:00.0,284,16462.5525,With Commission,1,At Risk
51146,00:00.0,284,56844.5342,With Commission,1,At Risk
51147,00:00.0,279,64262.9075,With Commission,1,At Risk
51148,00:00.0,280,46963.0779,With Commission,1,At Risk
51149,00:00.0,277,7618.9789,With Commission,1,At Risk
51150,00:00.0,286,30155.4718,With Commission,1,At Risk
51151,00:00.0,276,73014.4075,With Commission,1,At Risk
51152,00:00.0,286,10411.8171,With Commission,1,At Risk
51153,00:00.0,275,102017.9004,With Commission,1,At Risk
51154,00:00.0,281,61090.6927,With Commission,1,At Risk
51155,00:00.0,288,38066.5131,With Commission,1,At Risk
51156,00:00.0,289,4284.6113,With Commission,1,At Risk
51157,00:00.0,277,56975.0456,With Commission,1,At Risk
51158,00:00.0,279,2827.1741,With Commission,1,At Risk
51159,00:00.0,275,545.3425,With Commission,1,At Risk
51160,00:00.0,289,111207.2228,With Commission,1,At Risk
51161,00:00.0,288,6427.7062,With Commission,1,At Risk
51162,00:00.0,279,403.1163,With Commission,1,At Risk
51163,00:00.0,283,364.8172,With Commission,1,At Risk
51164,00:00.0,284,786.5046,With Commission,1,At Risk
51165,00:00.0,276,6346.4557,With Commission,1,At Risk
51166,00:00.0,288,81.507,With Commission,1,At Risk
51167,00:00.0,276,1171.4654,With Commission,1,At Risk
51168,00:00.0,290,26541.9771,With Commission,1,At Risk
51169,00:00.0,288,72006.6112,With Commission,1,At Risk
51170,00:00.0,287,4190.3125,No Commission,1,At Risk
51171,00:00.0,288,4224.5144,With Commission,1,At Risk
51172,00:00.0,288,2946.5971,With Commission,1,At Risk
51173,00:00.0,286,1457.5416,With Commission,1,At Risk
51174,00:00.0,286,331.6524,With Commission,1,At Risk
51175,00:00.0,279,24.0303,With Commission,1,At Risk
51690,00:00.0,288,3566.0297,With Commission,1,At Risk
51691,00:00.0,277,36262.4638,With Commission,1,At Risk
51692,00:00.0,289,757.003,With Commission,1,At Risk
51693,00:00.0,279,38293.5086,With Commission,1,At Risk
51694,00:00.0,289,2318.4461,With Commission,1,At Risk
51695,00:00.0,288,275.7448,With Commission,1,At Risk
51696,00:00.0,290,2257.041,With Commission,1,At Risk
51697,00:00.0,288,403.1163,With Commission,1,At Risk
51698,00:00.0,278,6551.0071,With Commission,1,At Risk
51699,00:00.0,289,25166.8474,With Commission,1,At Risk
51700,00:00.0,289,5422.2969,With Commission,1,At Risk
51701,00:00.0,279,2634.9345,With Commission,1,At Risk
51702,00:00.0,289,1694.7925,With Commission,1,At Risk
51703,00:00.0,278,56754.558,With Commission,1,At Risk
51704,00:00.0,278,27529.1797,With Commission,1,At Risk
51705,00:00.0,279,5863.4434,With Commission,1,At Risk
51706,00:00.0,276,8701.5339,With Commission,1,At Risk
51707,00:00.0,276,891.9933,With Commission,1,At Risk
51708,00:00.0,290,4484.8318,With Commission,1,At Risk
51709,00:00.0,277,192.9339,With Commission,1,At Risk
51710,00:00.0,286,20709.2044,With Commission,1,At Risk
51711,00:00.0,283,114536.7764,With Commission,1,At Risk
51712,00:00.0,284,30980.2069,With Commission,1,At Risk
51713,00:00.0,275,364.8172,With Commission,1,At Risk
51714,00:00.0,275,88730.5249,With Commission,1,At Risk
51715,00:00.0,276,42282.3133,With Commission,1,At Risk
51716,00:00.0,275,59511.218,With Commission,1,At Risk
51717,00:00.0,277,16182.7642,With Commission,1,At Risk
51718,00:00.0,279,5282.286,With Commission,1,At Risk
51719,00:00.0,277,8249.006,With Commission,1,At Risk
51720,00:00.0,275,58307.8201,With Commission,1,At Risk
51721,00:00.0,276,109948.7407,With Commission,1,At Risk
51722,00:00.0,276,43192.1496,With Commission,1,At Risk
51723,00:00.0,284,3928.636,With Commission,1,At Risk
51724,00:00.0,290,9828.4092,With Commission,1,At Risk
51725,00:00.0,277,1459.269,With Commission,1,At Risk
51726,00:00.0,284,55908.3728,With Commission,1,At Risk
51727,00:00.0,289,970.1276,With Commission,1,At Risk
51728,00:00.0,283,3478.1096,With Commission,1,At Risk
51729,00:00.0,290,37060.7801,With Commission,1,At Risk
51730,00:00.0,281,5042.725,With Commission,1,At Risk
51731,00:00.0,275,2621.5276,With Commission,1,At Risk
51732,00:00.0,290,403.1163,With Commission,1,At Risk
51733,00:00.0,290,33646.0809,With Commission,1,At Risk
51734,00:00.0,290,95639.9897,With Commission,1,At Risk
51735,00:00.0,290,96800.2419,With Commission,1,At Risk
51736,00:00.0,290,2624.8845,With Commission,1,At Risk
51737,00:00.0,287,7386.3689,No Commission,1,At Risk
51738,00:00.0,282,225.9588,With Commission,1,At Risk
51739,00:00.0,290,125157.3774,With Commission,1,At Risk
51740,00:00.0,289,3913.8274,With Commission,1,At Risk
51741,00:00.0,277,3340.8244,With Commission,1,At Risk
51742,00:00.0,290,3964.3432,With Commission,1,At Risk
51743,00:00.0,277,3047.5898,With Commission,1,At Risk
51744,00:00.0,286,357.8934,With Commission,1,At Risk
51745,00:00.0,276,82706.5451,With Commission,1,At Risk
51746,00:00.0,279,6157.0285,With Commission,1,At Risk
51747,00:00.0,277,2128.3633,With Commission,1,At Risk
51748,00:00.0,277,60652.5416,With Commission,1,At Risk
51749,00:00.0,275,3107.9593,With Commission,1,At Risk
51750,00:00.0,288,9285.1533,With Commission,1,At Risk
51751,00:00.0,288,65705.6659,With Commission,1,At Risk
51752,00:00.0,290,64531.1148,With Commission,1,At Risk
51753,00:00.0,288,5241.7147,With Commission,1,At Risk
51754,00:00.0,278,519.8674,With Commission,1,At Risk
51755,00:00.0,278,46812.7944,With Commission,1,At Risk
51756,00:00.0,289,35.6741,With Commission,1,At Risk
51757,00:00.0,289,850.5672,With Commission,1,At Risk
51758,00:00.0,279,1470.4124,With Commission,1,At Risk
51759,00:00.0,279,757.003,With Commission,1,At Risk
51760,00:00.0,279,48415.4346,With Commission,1,At Risk
51761,00:00.0,288,115124.6277,With Commission,1,At Risk
51762,00:00.0,277,52536.1229,With Commission,1,At Risk
51763,00:00.0,282,45129.5676,With Commission,1,At Risk
51764,00:00.0,276,1812.8068,With Commission,1,At Risk
51765,00:00.0,283,3100.9904,With Commission,1,At Risk
51766,00:00.0,289,9144.4554,With Commission,1,At Risk
51767,00:00.0,288,845.0174,With Commission,1,At Risk
51768,00:00.0,282,30.1848,With Commission,1,At Risk
51769,00:00.0,278,62756.8287,With Commission,1,At Risk
51770,00:00.0,277,19412.8236,With Commission,1,At Risk
51771,00:00.0,282,38657.3548,With Commission,1,At Risk
51772,00:00.0,289,49343.1786,With Commission,1,At Risk
51773,00:00.0,281,40314.9314,With Commission,1,At Risk
51774,00:00.0,290,53390.7048,With Commission,1,At Risk
51775,00:00.0,279,43394.2428,With Commission,1,At Risk
51776,00:00.0,277,17912.8631,With Commission,1,At Risk
51777,00:00.0,275,8178.9157,With Commission,1,At Risk
51778,00:00.0,277,3414.0393,With Commission,1,At Risk
51779,00:00.0,278,72.1751,With Commission,1,At Risk
51780,00:00.0,279,11920.5677,With Commission,1,At Risk
51781,00:00.0,289,7692.8366,With Commission,1,At Risk
51782,00:00.0,277,1.5183,With Commission,1,At Risk
51783,00:00.0,276,120955.8851,With Commission,1,At Risk
51784,00:00.0,277,8361.8616,With Commission,1,At Risk
51785,00:00.0,282,2412.6267,With Commission,1,At Risk
51786,00:00.0,274,17990.9615,No Commission,1,At Risk
51787,00:00.0,282,970.1276,With Commission,1,At Risk
51788,00:00.0,282,32.7309,With Commission,1,At Risk
51789,00:00.0,280,68951.9035,With Commission,1,At Risk
51790,00:00.0,277,17091.637,With Commission,1,At Risk
51791,00:00.0,278,33751.1773,With Commission,1,At Risk
51792,00:00.0,283,924.7217,With Commission,1,At Risk
51793,00:00.0,289,35646.524,With Commission,1,At Risk
51794,00:00.0,277,1494.8232,With Commission,1,At Risk
51795,00:00.0,281,8578.8082,With Commission,1,At Risk
51796,00:00.0,277,22.9341,With Commission,1,At Risk
51797,00:00.0,284,35.6741,With Commission,1,At Risk
51798,00:00.0,276,907.0909,With Commission,1,At Risk
51799,00:00.0,279,790.5077,With Commission,1,At Risk
51800,00:00.0,284,2998.2491,With Commission,1,At Risk
51801,00:00.0,290,81.507,With Commission,1,At Risk
51802,00:00.0,283,3812.3838,With Commission,1,At Risk
51803,00:00.0,290,1940.2551,With Commission,1,At Risk
51804,00:00.0,286,978.8194,With Commission,1,At Risk
51805,00:00.0,288,907.0909,With Commission,1,At Risk
51806,00:00.0,286,16234.4291,With Commission,1,At Risk
51807,00:00.0,275,4144.7183,With Commission,1,At Risk
51808,00:00.0,275,1827.4519,With Commission,1,At Risk
51809,00:00.0,275,49526.7416,With Commission,1,At Risk
51810,00:00.0,277,51558.3371,With Commission,1,At Risk
51811,00:00.0,287,403.1163,No Commission,1,At Risk
51812,00:00.0,282,5814.6709,With Commission,1,At Risk
51813,00:00.0,276,967.0164,With Commission,1,At Risk
51814,00:00.0,286,65741.4458,With Commission,1,At Risk
51815,00:00.0,287,23366.0623,No Commission,1,At Risk
51816,00:00.0,279,5866.3595,With Commission,1,At Risk
51817,00:00.0,288,2053.8436,With Commission,1,At Risk
51818,00:00.0,289,44754.0089,With Commission,1,At Risk
51819,00:00.0,282,7997.9122,With Commission,1,At Risk
51820,00:00.0,282,4747.867,With Commission,1,At Risk
51821,00:00.0,281,5089.9487,With Commission,1,At Risk
51822,00:00.0,276,145454.366,With Commission,1,At Risk
51823,00:00.0,282,112685.2793,With Commission,1,At Risk
51824,00:00.0,279,59810.9802,With Commission,1,At Risk
51825,00:00.0,275,63029.9457,With Commission,1,At Risk
51826,00:00.0,283,81561.0362,With Commission,1,At Risk
51827,00:00.0,281,25448.4308,With Commission,1,At Risk
51828,00:00.0,276,74353.653,With Commission,1,At Risk
51829,00:00.0,281,11230.1556,With Commission,1,At Risk
51830,00:00.0,274,126852.1615,No Commission,1,At Risk
51831,00:00.0,279,22995.115,With Commission,1,At Risk
51832,00:00.0,289,49695.3575,With Commission,1,At Risk
51833,00:00.0,276,34376.67,With Commission,1,At Risk
51834,00:00.0,286,3982.6289,With Commission,1,At Risk
51835,00:00.0,288,16144.8272,With Commission,1,At Risk
51836,00:00.0,275,42143.9543,With Commission,1,At Risk
51837,00:00.0,287,77823.9958,No Commission,1,At Risk
51838,00:00.0,284,44399.3457,With Commission,1,At Risk
51839,00:00.0,278,48214.1832,With Commission,1,At Risk
51840,00:00.0,286,663.3046,With Commission,1,At Risk
51841,00:00.0,277,36.1923,With Commission,1,At Risk
51842,00:00.0,281,50281.5162,With Commission,1,At Risk
51843,00:00.0,278,10961.1443,With Commission,1,At Risk
51844,00:00.0,276,5690.2167,With Commission,1,At Risk
51845,00:00.0,276,52243.3825,With Commission,1,At Risk
51846,00:00.0,274,1094.4518,No Commission,1,At Risk
51847,00:00.0,278,11098.279,With Commission,1,At Risk
51848,00:00.0,276,6749.6866,With Commission,1,At Risk
51849,00:00.0,276,12188.4783,With Commission,1,At Risk
51850,00:00.0,289,75829.6463,With Commission,1,At Risk
51851,00:00.0,289,4049.5107,With Commission,1,At Risk
51852,00:00.0,279,4705.059,With Commission,1,At Risk
51853,00:00.0,279,39982.632,With Commission,1,At Risk
51854,00:00.0,279,30.1848,With Commission,1,At Risk
51855,00:00.0,275,81750.2576,With Commission,1,At Risk
51856,00:00.0,275,37928.8654,With Commission,1,At Risk
51857,00:00.0,290,107757.383,With Commission,1,At Risk
51858,00:00.0,290,140042.1209,With Commission,1,At Risk
51859,00:00.0,284,2168.2888,With Commission,1,At Risk
51860,00:00.0,277,80031.2047,With Commission,1,At Risk
51861,00:00.0,287,11762.4346,No Commission,1,At Risk
51862,00:00.0,277,4651.4858,With Commission,1,At Risk
51863,00:00.0,283,519.8674,With Commission,1,At Risk
51864,00:00.0,279,4324.8038,With Commission,1,At Risk
51865,00:00.0,284,579.4381,With Commission,1,At Risk
51866,00:00.0,277,1100.4593,With Commission,1,At Risk
51867,00:00.0,275,5983.462,With Commission,1,At Risk
51868,00:00.0,279,228.534,With Commission,1,At Risk
51869,00:00.0,288,29.8702,With Commission,1,At Risk
51870,00:00.0,282,457.0679,With Commission,1,At Risk
51871,00:00.0,286,225.9588,With Commission,1,At Risk
51872,00:00.0,286,403.1163,With Commission,1,At Risk
51873,00:00.0,275,367.8538,With Commission,1,At Risk
51874,00:00.0,279,7471.2755,With Commission,1,At Risk
51875,00:00.0,286,44816.9738,With Commission,1,At Risk
53450,00:00.0,282,24.0303,With Commission,1,At Risk
53451,00:00.0,284,1973.1577,With Commission,1,At Risk
53452,00:00.0,280,60250.3048,With Commission,1,At Risk
53453,00:00.0,282,225.9588,With Commission,1,At Risk
53454,00:00.0,281,45317.06,With Commission,1,At Risk
53455,00:00.0,282,35611.4804,With Commission,1,At Risk
53456,00:00.0,289,30202.5847,With Commission,1,At Risk
53457,00:00.0,283,53043.4629,With Commission,1,At Risk
53458,00:00.0,282,105420.9481,With Commission,1,At Risk
53459,00:00.0,276,33136.1251,With Commission,1,At Risk
53460,00:00.0,276,118040.1854,With Commission,1,At Risk
53461,00:00.0,287,1650.7273,No Commission,1,At Risk
53462,00:00.0,288,258.1833,With Commission,1,At Risk
53463,00:00.0,289,3258.6008,With Commission,1,At Risk
53464,00:00.0,289,72279.0263,With Commission,1,At Risk
53465,00:00.0,274,95426.0186,No Commission,1,At Risk
53466,00:00.0,275,1334.9448,With Commission,1,At Risk
53467,00:00.0,284,6398.8469,With Commission,1,At Risk
53468,00:00.0,286,28940.4502,With Commission,1,At Risk
53469,00:00.0,284,24134.5079,With Commission,1,At Risk
53470,00:00.0,276,64453.9897,With Commission,1,At Risk
53471,00:00.0,277,43376.5609,With Commission,1,At Risk
53472,00:00.0,282,103883.1767,With Commission,1,At Risk
53473,00:00.0,276,1835.3873,With Commission,1,At Risk
53474,00:00.0,279,30575.932,With Commission,1,At Risk
53475,00:00.0,290,44557.9093,With Commission,1,At Risk
53476,00:00.0,276,14930.0161,With Commission,1,At Risk
53477,00:00.0,278,28330.3259,With Commission,1,At Risk
53478,00:00.0,290,45009.4037,With Commission,1,At Risk
53479,00:00.0,290,254.1548,With Commission,1,At Risk
53480,00:00.0,275,49576.7444,With Commission,1,At Risk
53481,00:00.0,289,273.5594,With Commission,1,At Risk
53482,00:00.0,289,1657.4485,With Commission,1,At Risk
53483,00:00.0,278,69028.0591,With Commission,1,At Risk
53484,00:00.0,289,31525.3324,With Commission,1,At Risk
53485,00:00.0,285,65910.6732,No Commission,1,At Risk
53486,00:00.0,289,5576.2074,With Commission,1,At Risk
53487,00:00.0,284,1650.7273,With Commission,1,At Risk
53488,00:00.0,278,79.1923,With Commission,1,At Risk
53489,00:00.0,275,1814.1819,With Commission,1,At Risk
53490,00:00.0,281,3934.207,With Commission,1,At Risk
53491,00:00.0,276,228.534,With Commission,1,At Risk
53492,00:00.0,285,20135.1188,No Commission,1,At Risk
53493,00:00.0,281,26378.2508,With Commission,1,At Risk
53494,00:00.0,290,124.0055,With Commission,1,At Risk
53495,00:00.0,282,4615.1346,With Commission,1,At Risk
53496,00:00.0,276,4309.7515,With Commission,1,At Risk
53497,00:00.0,290,101657.3019,With Commission,1,At Risk
53498,00:00.0,286,2160.1078,With Commission,1,At Risk
53499,00:00.0,277,31731.1199,With Commission,1,At Risk
53500,00:00.0,281,46166.2976,With Commission,1,At Risk
53501,00:00.0,279,1277.4103,With Commission,1,At Risk
53502,00:00.0,285,35912.8785,No Commission,1,At Risk
53503,00:00.0,289,4746.6427,With Commission,1,At Risk
53504,00:00.0,288,2304.9193,With Commission,1,At Risk
53505,00:00.0,288,45788.5612,With Commission,1,At Risk
53506,00:00.0,277,119054.4623,With Commission,1,At Risk
53507,00:00.0,289,5049.254,With Commission,1,At Risk
53508,00:00.0,278,39665.1801,With Commission,1,At Risk
53509,00:00.0,278,4118.0206,With Commission,1,At Risk
53510,00:00.0,278,50039.9037,With Commission,1,At Risk
53511,00:00.0,282,623.1586,With Commission,1,At Risk
53512,00:00.0,287,37883.1959,No Commission,1,At Risk
53513,00:00.0,289,55084.8357,With Commission,1,At Risk
53514,00:00.0,283,62973.8414,With Commission,1,At Risk
53515,00:00.0,276,30.1848,With Commission,1,At Risk
53516,00:00.0,288,505.4756,With Commission,1,At Risk
53517,00:00.0,275,178.9467,With Commission,1,At Risk
53518,00:00.0,280,99023.6736,With Commission,1,At Risk
53519,00:00.0,287,331.6524,No Commission,1,At Risk
53520,00:00.0,288,53658.0588,With Commission,1,At Risk
53521,00:00.0,288,1546.3288,With Commission,1,At Risk
53522,00:00.0,283,1326.6091,With Commission,1,At Risk
53523,00:00.0,290,3453.4959,With Commission,1,At Risk
53524,00:00.0,279,61089.359,With Commission,1,At Risk
53525,00:00.0,290,26919.2309,With Commission,1,At Risk
53526,00:00.0,275,39321.9038,With Commission,1,At Risk
53527,00:00.0,289,83255.4331,With Commission,1,At Risk
53528,00:00.0,289,4413.5084,With Commission,1,At Risk
53529,00:00.0,289,18.3792,With Commission,1,At Risk
53530,00:00.0,277,85368.6199,With Commission,1,At Risk
53531,00:00.0,276,43697.2576,With Commission,1,At Risk
53532,00:00.0,286,2462.258,With Commission,1,At Risk
53533,00:00.0,281,27761.8156,With Commission,1,At Risk
53534,00:00.0,277,13966.0168,With Commission,1,At Risk
53535,00:00.0,289,111328.3281,With Commission,1,At Risk
53536,00:00.0,289,48702.8022,With Commission,1,At Risk
53537,00:00.0,277,1872.2906,With Commission,1,At Risk
53538,00:00.0,281,23221.4328,With Commission,1,At Risk
53539,00:00.0,281,19184.4883,With Commission,1,At Risk
53540,00:00.0,279,8511.5257,With Commission,1,At Risk
53541,00:00.0,286,33550.6759,With Commission,1,At Risk
53542,00:00.0,278,6680.1068,With Commission,1,At Risk
53543,00:00.0,289,53.0504,With Commission,1,At Risk
53544,00:00.0,289,1769.7977,With Commission,1,At Risk
53545,00:00.0,289,4091.5357,With Commission,1,At Risk
53546,00:00.0,281,38168.2974,With Commission,1,At Risk
53547,00:00.0,284,4880.8225,With Commission,1,At Risk
53548,00:00.0,275,37836.7279,With Commission,1,At Risk
53549,00:00.0,275,970.1276,With Commission,1,At Risk
53550,00:00.0,276,12036.9197,With Commission,1,At Risk
53551,00:00.0,279,30177.9154,With Commission,1,At Risk
53552,00:00.0,281,8483.0922,With Commission,1,At Risk
53553,00:00.0,278,418.8118,With Commission,1,At Risk
53554,00:00.0,285,4103.7579,No Commission,1,At Risk
53555,00:00.0,286,1012.0021,With Commission,1,At Risk
53556,00:00.0,277,4490.4797,With Commission,1,At Risk
53557,00:00.0,286,451.9174,With Commission,1,At Risk
53558,00:00.0,289,1407.9076,With Commission,1,At Risk
53559,00:00.0,290,331.6524,With Commission,1,At Risk
53560,00:00.0,277,60662.6797,With Commission,1,At Risk
53561,00:00.0,275,54892.7877,With Commission,1,At Risk
53562,00:00.0,282,91734.9579,With Commission,1,At Risk
53563,00:00.0,279,91737.3896,With Commission,1,At Risk
53564,00:00.0,277,3.0365,With Commission,1,At Risk
53565,00:00.0,286,33098.6349,With Commission,1,At Risk
53566,00:00.0,286,71729.8592,With Commission,1,At Risk
53567,00:00.0,277,33038.7512,With Commission,1,At Risk
53568,00:00.0,279,2944.7738,With Commission,1,At Risk
53569,00:00.0,284,29221.7987,With Commission,1,At Risk
53570,00:00.0,277,71728.6698,With Commission,1,At Risk
53571,00:00.0,284,56498.2214,With Commission,1,At Risk
53572,00:00.0,278,2209.8762,With Commission,1,At Risk
53573,00:00.0,282,130249.2557,With Commission,1,At Risk
53574,00:00.0,282,1419.2461,With Commission,1,At Risk
53575,00:00.0,279,2458.8636,With Commission,1,At Risk
53576,00:00.0,280,49625.1574,With Commission,1,At Risk
53577,00:00.0,282,48965.9275,With Commission,1,At Risk
53578,00:00.0,276,11308.6436,With Commission,1,At Risk
53579,00:00.0,286,1415.2608,With Commission,1,At Risk
53580,00:00.0,281,40978.4697,With Commission,1,At Risk
53581,00:00.0,288,3753.8969,With Commission,1,At Risk
53582,00:00.0,276,11618.7534,With Commission,1,At Risk
53583,00:00.0,275,57923.5832,With Commission,1,At Risk
53584,00:00.0,283,4335.2444,With Commission,1,At Risk
53585,00:00.0,277,2899.8526,With Commission,1,At Risk
53586,00:00.0,276,3086.663,With Commission,1,At Risk
53587,00:00.0,275,2500.9563,With Commission,1,At Risk
53588,00:00.0,285,62.0569,No Commission,1,At Risk
53589,00:00.0,276,1240.2376,With Commission,1,At Risk
53590,00:00.0,275,71493.1426,With Commission,1,At Risk
53591,00:00.0,275,1149.1888,With Commission,1,At Risk
53592,00:00.0,275,5097.1925,With Commission,1,At Risk
53593,00:00.0,288,1163.9363,With Commission,1,At Risk
53594,00:00.0,285,1214.601,No Commission,1,At Risk
53595,00:00.0,279,7614.5455,With Commission,1,At Risk
53596,00:00.0,276,54.8869,With Commission,1,At Risk
53597,00:00.0,289,2299.896,With Commission,1,At Risk
53598,00:00.0,276,4281.2213,With Commission,1,At Risk
53599,00:00.0,275,1878.8359,With Commission,1,At Risk
53600,00:00.0,289,4419.095,With Commission,1,At Risk
53601,00:00.0,276,620.334,With Commission,1,At Risk
53602,00:00.0,275,799.1191,With Commission,1,At Risk
53603,00:00.0,284,9892.4225,With Commission,1,At Risk
53604,00:00.0,288,2039.4821,With Commission,1,At Risk
53605,00:00.0,283,76371.1911,With Commission,1,At Risk
